office,name,nearest-city,public-name,kind,time-zone,latitude,longitude,unit,nation,state,county,bounding-office,active,aliases,long-name,map-label,type,published-latitude,published-longitude,horizontal-datum,elevation,vertical-datum,description
MVP,LockDam_05-TainterGate07,Winona,Lock and Dam 05 Tainter Gate 07,OUTLET,US/Central,44.1616,-91.8116,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate07'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate07'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate07'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate07'}]",Mississippi River Lock and Dam 05 Tainter Gate 07,Mississippi River Lock and Dam 05 Gate,Gate,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_05-TainterGate30,Winona,Lock and Dam 05 Tainter Gate 30,OUTLET,US/Central,44.1616,-91.8116,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate30'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate30'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate30'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate30'}]",Mississippi River Lock and Dam 05 Tainter Gate 30,Mississippi River Lock and Dam 05,,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_02-TainterGate19,Hastings,Lock and Dam 02 Tainter Gate 19,OUTLET,US/Central,44.7599,-92.8683,m,United States,MN,Dakota,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_02-TainterGate19'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'HSTM5-TainterGate19'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_02-TainterGate19'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00594-TainterGate19'}]",,Mississippi River Lock and Dam 02,,0.0,0.0,NAD83,182.88,NAVD88,
MVP,Clayton,Clayton,"Mississippi River at Clayton, IA",STREAM_LOCATION,America/Chicago,42.903611111111,-91.145,m,United States,IA,Clayton,MVP,True,"[{'name': 'Agency Aliases-USGS Station Number', 'value': '05411500'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'CLAI4'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'CLAI4'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'CLAI4'}]","Mississippi River at Clayton, IA (CP10)","Mississippi River at Clayton, IA",DCP Gage,,,NAD83,600.0,LOCAL,
MVP,Baldhill_Dam-TainterGate02,Jamestown,Baldhill Dam Tainter Gate 02,OUTLET,US/Central,47.0361844,-98.081466,m,United States,ND,Barnes,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'Baldhill_Dam-TainterGate02'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'BLDN8-TainterGate02'}, {'name': 'Agency Aliases-USGS Station Number', 'value': '05057500-TainterGate02'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'Baldhill_Dam-TainterGate02'}, {'name': 'Agency Aliases-NIDID', 'value': 'ND00309-TainterGate02'}]",,Baldhill Dam,,,,NAD83,0.0,NGVD29,
MVP,Highway75_Dam-LeafGate,Watertown,Highway 75 Dam Leaf Gate,OUTLET,US/Central,45.2483,-96.2916,ft,United States,MN,Big Stone,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00581-LeafGate'}, {'name': 'RFC CHPS Aliases-Locations', 'value': 'ODAM5_CHPS-LeafGate'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'Highway75_Dam-LeafGate'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'Highway75_Dam-LeafGate'}]",,Highway 75 Dam,,0.0,0.0,NAD83,0.0,NGVD29,
MVP,LockDam_05-TainterGate09,Winona,Lock and Dam 05 Tainter Gate 09,OUTLET,US/Central,44.1616,-91.8116,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate09'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate09'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate09'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate09'}]",Mississippi River Lock and Dam 05 Tainter Gate 09,Mississippi River Lock and Dam 05 Gate,Gate,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_05-TainterGate31,Winona,Lock and Dam 05 Tainter Gate 31,OUTLET,US/Central,44.1616,-91.8116,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate31'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate31'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate31'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate31'}]",Mississippi River Lock and Dam 05 Tainter Gate 31,Mississippi River Lock and Dam 05,,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,LockDam_05-TainterGate11,Winona,Lock and Dam 05 Tainter Gate 11,OUTLET,US/Central,44.1616,-91.8116,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate11'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate11'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate11'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate11'}]",Mississippi River Lock and Dam 05 Tainter Gate 11,Mississippi River Lock and Dam 05 Gate,Gate,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,Highway75_Dam-EmergencySpillway,Watertown,,SITE,US/Central,45.2483,-96.2916,ft,United States,MN,Big Stone,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'Highway75_Dam-EmergencySpillway'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00581-EmergencySpillway'}, {'name': 'RFC CHPS Aliases-Locations', 'value': 'ODAM5_CHPS-EmergencySpillway'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'Highway75_Dam-EmergencySpillway'}]",,Highway 75 Dam,,0.0,0.0,NAD83,0.0,NGVD29,
MVP,LockDam_05a-TainterValves,Winona,Lock and Dam 05a Tainter Valves,OUTLET,US/Central,44.0883,-91.6699,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05a-TainterValves'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05a-TainterValves'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WIDM5-TainterValves'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00588-TainterValves'}]",,Mississippi River Lock and Dam 05a,,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,LockDam_05a-RollerGate04,Winona,Lock and Dam 05a Roller Gate 04,OUTLET,US/Central,44.0883,-91.6699,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00588-RollerGate04'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05a-RollerGate04'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05a-RollerGate04'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WIDM5-RollerGate04'}]",Mississippi River Lock and Dam 05a Roller Gate 04,Mississippi River Lock and Dam 05a Gate,Gate,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,LockDam_05,Minnesota City,Lock and Dam 5,PROJECT,US/Central,44.1609167,-91.8142361,m,United States,MN,Winona,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00589'}]",Lock and Dam 05 at Mississippi River 9 foot Channel Navigation Project,Lock and Dam 05,Dam,0.0,0.0,NAD83,182.88,LOCAL,USACE Owned and Maintained
MVP,MissHW_PineRiver-Bays05_06,Brainerd,Pine River Dam Bays 5 & 6 - Slide Gates,SITE,US/Central,46.66914,-94.112745,m,United States,MN,Crow Wing,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'CRLM5-Bays05_06'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'MissHW_PineRiver-Bays05_06'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'MissHW_PineRiver-Bays05_06'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00582-Bays05_06'}]",Pine River Dam Bays 5 & 6 - Slide Gates,Pine River Dam at Cross Lake,,-3.4028234663852886e+38,-3.4028234663852886e+38,NAD83,0.0,NGVD29,"Total opening of gates in bays 5, 6"
MVP,MissHW_PineRiver-SlideGate10,Brainerd,Pine River Dam Slide Gate 10,OUTLET,US/Central,46.6683,-94.1116,ft,United States,MN,Crow Wing,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'CRLM5-SlideGate10'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'MissHW_PineRiver-SlideGate10'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'MissHW_PineRiver-SlideGate10'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00582-SlideGate10'}]",,Pine River Dam at Cross Lake,,,,NAD83,1199.9999999999998,NGVD29,
MVP,LockDam_02-Turbine01,Hastings,Lock and Dam 02 Turbine 01,TURBINE,US/Central,44.7599,-92.8683,ft,United States,MN,Dakota,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'HSTM5-Turbine01'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00594-Turbine01'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_02-Turbine01'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_02-Turbine01'}]",,Mississippi River Lock and Dam 02 Turbine 01,,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,LockDam_05a-TainterGate08,Winona,Lock and Dam 05a Tainter Gate 08,OUTLET,US/Central,44.0883,-91.6699,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00588-TainterGate08'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05a-TainterGate08'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05a-TainterGate08'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WIDM5-TainterGate08'}]",,Mississippi River Lock and Dam 05a,,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_02-Lock_02,Hastings,Lock and Dam 02 Lock 02,LOCK,US/Central,44.7599,-92.8683,m,United States,MN,Dakota,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'HSTM5-Lock_02'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_02-Lock_02'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00594-Lock_02'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_02-Lock_02'}]",,Mississippi River Lock and Dam 02,Lock,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_05a-TainterGate09,Winona,Lock and Dam 05a Tainter Gate 09,OUTLET,US/Central,44.0883,-91.6699,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WIDM5-TainterGate09'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05a-TainterGate09'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05a-TainterGate09'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00588-TainterGate09'}]",,Mississippi River Lock and Dam 05a,,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_02-TainterGate03,Hastings,Lock and Dam 02 Tainter Gate 03,OUTLET,US/Central,44.7599,-92.8683,m,United States,MN,Dakota,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_02-TainterGate03'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00594-TainterGate03'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'HSTM5-TainterGate03'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_02-TainterGate03'}]",,Mississippi River Lock and Dam 02,,0.0,0.0,NAD83,182.88,NAVD88,
MVP,MissHW_PineRiver-SlideGate08,Brainerd,Pine River Dam Slide Gate 08,OUTLET,US/Central,46.6683,-94.1116,m,United States,MN,Crow Wing,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00582-SlideGate08'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'MissHW_PineRiver-SlideGate08'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'CRLM5-SlideGate08'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'MissHW_PineRiver-SlideGate08'}]",,Pine River Dam at Cross Lake,,,,NAD83,365.76,NGVD29,
MVP,LockDam_05a-Lock_01,Winona,Lock Dam 05a Lock 01,LOCK,US/Central,44.0883,-91.6699,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05a-Lock_01'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00588-Lock_01'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WIDM5-Lock_01'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05a-Lock_01'}]",,Mississippi River Lock and Dam 05a,Lock,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_02-TainterGate05,Hastings,Lock and Dam 02 Tainter Gate 05,OUTLET,US/Central,44.7599,-92.8683,ft,United States,MN,Dakota,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00594-TainterGate05'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_02-TainterGate05'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_02-TainterGate05'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'HSTM5-TainterGate05'}]",,Mississippi River Lock and Dam 02,,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,MissHW_PineRiver-Bays01_02,Brainerd,Pine River Dam Bays 1 & 2 - Slide Gates,SITE,US/Central,46.669194,-94.112572,m,United States,MN,Crow Wing,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'MissHW_PineRiver-Bays01_02'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00582-Bays01_02'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'MissHW_PineRiver-Bays01_02'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'CRLM5-Bays01_02'}]",Pine River Dam Bays 1 & 2 - Slide Gates,Pine River Dam at Cross Lake,,-3.4028234663852886e+38,-3.4028234663852886e+38,NAD 83,0.0,NGVD29,"Total opening of gates in bays 1, 2"
MVP,LockDam_02-TainterGates,Hastings,Lock and Dam 02 Tainter Gates,OUTLET,US/Central,44.7599,-92.8683,m,United States,MN,Dakota,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_02-TainterGates'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_02-TainterGates'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'HSTM5-TainterGates'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00594-TainterGates'}]",,Mississippi River Lock and Dam 02 Tainter Gates,,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_05-RollerGate01,Winona,Lock and Dam 05 Roller Gate 01,OUTLET,US/Central,44.1616,-91.8116,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-RollerGate01'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00589-RollerGate01'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-RollerGate01'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-RollerGate01'}]",Mississippi River Lock and Dam 05 Roller Gate 01,Mississippi River Lock and Dam 05 Gate,Gate,0.0,0.0,NAD83,182.88,NAVD88,
MVP,MissHW_PineRiver-SlideGate06,Brainerd,Pine River Dam Slide Gate 06,OUTLET,US/Central,46.6683,-94.1116,m,United States,MN,Crow Wing,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'MissHW_PineRiver-SlideGate06'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00582-SlideGate06'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'CRLM5-SlideGate06'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'MissHW_PineRiver-SlideGate06'}]",,Pine River Dam at Cross Lake,,,,NAD83,365.76,NGVD29,
MVP,Baldhill_Dam,Valley City,Baldhill Dam at Lake Ashtabula,PROJECT,US/Central,47.0361833,-98.0814667,ft,United States,ND,Barnes,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'ND00309'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'BLDN8'}, {'name': 'Agency Aliases-USGS Station Number', 'value': '05057500'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'Baldhill_Dam'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'Baldhill_Dam'}]","Baldhill Dam at Lake Ashtabula near Valley City, ND",Baldhill Dam,Dam,,,NAD83,0.0,NGVD29,"USACE Owned, USGS Maintained"
MVP,LockDam_05a-TainterGate10,Winona,Lock and Dam 05a Tainter Gate 10,OUTLET,US/Central,44.0883,-91.6699,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05a-TainterGate10'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00588-TainterGate10'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05a-TainterGate10'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WIDM5-TainterGate10'}]",,Mississippi River Lock and Dam 05a,,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_02-TainterGate07,Hastings,Lock and Dam 02 Tainter Gate 07,OUTLET,US/Central,44.7599,-92.8683,m,United States,MN,Dakota,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_02-TainterGate07'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_02-TainterGate07'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00594-TainterGate07'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'HSTM5-TainterGate07'}]",,Mississippi River Lock and Dam 02,,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_02-TainterGate09,Hastings,Lock and Dam 02 Tainter Gate 09,OUTLET,US/Central,44.7599,-92.8683,ft,United States,MN,Dakota,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_02-TainterGate09'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'HSTM5-TainterGate09'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_02-TainterGate09'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00594-TainterGate09'}]",,Mississippi River Lock and Dam 02,,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,LockDam_02-Powerhouse,Hastings,Lock and Dam 02 Powerhouse,SITE,US/Central,44.760148,-92.867056,ft,United States,MN,Dakota,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'HSTM5-Powerhouse'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00594-Powerhouse'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_02-Powerhouse'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_02-Powerhouse'}]",,Mississippi River Lock and Dam 02,,0.0,0.0,NAD83,1968.5039370078734,NAVD88,
MVP,Rafferty_Dam-Tailwater,Williston,Rafferty Dam Tailwater,SITE,US/Central,49.1433333,-103.0830556,ft,Canada,00,Unknown County or County N/A for Unknown State or State N/A,,True,"[{'name': 'Agency Aliases-ECCC Station ID', 'value': '05NB032-Tailwater'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'RAFQ8-Tailwater'}, {'name': 'Agency Aliases-ECCC Station ID', 'value': '05NB036'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'Rafferty_Dam-Tailwater'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'Rafferty_Dam-Tailwater'}]","Souris River below Rafferty Reservoir, SK",Souris River b Rafferty RSVR,DCP Gage,,,,,,Owner is Environment Canada
MVP,LockDam_05a-TainterGate06,Winona,Lock and Dam 05a Tainter Gate 06,OUTLET,US/Central,44.0883,-91.6699,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05a-TainterGate06'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00588-TainterGate06'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WIDM5-TainterGate06'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05a-TainterGate06'}]",,Mississippi River Lock and Dam 05a,,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,LockDam_05-RollerGate03,Winona,Lock and Dam 05 Roller Gate 03,OUTLET,US/Central,44.1616,-91.8116,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00589-RollerGate03'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-RollerGate03'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-RollerGate03'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-RollerGate03'}]",Mississippi River Lock and Dam 05 Roller Gate 03,Mississippi River Lock and Dam 05 Gate,Gate,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,Cooperstown200,Cooperstown,"SHEYENNE RIVER ON HWY 200 NEAR COOPERSTOWN, ND",SITE,US/Central,,,ft,United States,ND,Griggs,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'Cooperstown2'}, {'name': 'Agency Aliases-USGS Station Number', 'value': '05056995'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'CPPN8'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'Cooperstown2'}]","SHEYENNE RIVER ON HWY 200 NEAR COOPERSTOWN, ND",SHEYENNE RIVER ON HWY 200 NEAR COOPERSTOWN,DCP Gage,,,NAD83,1272.9396325459318,NAVD88,"USACE Owned, USGS Maintained"
MVP,LockDam_05a-RollerGates,Winona,Lock and Dam 05a Roller Gates,SITE,US/Central,44.0883,-91.6699,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00588-RollerGates'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05a-RollerGates'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05a-RollerGates'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WIDM5-RollerGates'}]",Mississippi River Lock and Dam 05a Roller Gates,Mississippi River Lock and Dam 05a Roller Gates,Gate,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,LockDam_05a-TainterGate07,Winona,Lock and Dam 05a Tainter Gate 07,OUTLET,US/Central,44.0883,-91.6699,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00588-TainterGate07'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05a-TainterGate07'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WIDM5-TainterGate07'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05a-TainterGate07'}]",,Mississippi River Lock and Dam 05a,,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_05-RollerGate05,Winona,Lock and Dam 05 Roller Gate 05,OUTLET,US/Central,44.1616,-91.8116,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-RollerGate05'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-RollerGate05'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-RollerGate05'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00589-RollerGate05'}]",Mississippi River Lock and Dam 05 Roller Gate 05,Mississippi River Lock and Dam 05 Gate,Gate,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,MissHW_PineRiver-SlideGate12,Brainerd,Pine River Dam Slide Gate 12,OUTLET,US/Central,46.6683,-94.1116,ft,United States,MN,Crow Wing,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'MissHW_PineRiver-SlideGate12'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'CRLM5-SlideGate12'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'MissHW_PineRiver-SlideGate12'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00582-SlideGate12'}]",,Pine River Dam at Cross Lake,,,,NAD83,1199.9999999999998,NGVD29,
MVP,Highway75_Dam-ServiceSpillway-Gate,Watertown,,OUTLET,US/Central,45.2483,-96.2916,ft,United States,MN,Big Stone,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00581-ServiceSpillway-Gate'}, {'name': 'RFC CHPS Aliases-Locations', 'value': 'ODAM5_CHPS-ServiceSpillway-Gate'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'Highway75_Dam-ServiceSpillway-Gate'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'Highway75_Dam-ServiceSpillway-Gate'}]",,Highway 75 Dam,,0.0,0.0,NAD83,0.0,NGVD29,
MVP,ChippewaDiv_Dam-LowFlow,Watson,Chippewa Diversion Dam Low Flow,OUTLET,US/Central,45.021908,-95.792215,ft,United States,MN,Chippewa,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'ChippewaDiv_Dam-LowFlow'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00578-LowFlow'}, {'name': 'Agency Aliases-USGS Station Number', 'value': '05304995-LowFlow'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'ChippewaDiv_Dam-LowFlow'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WTSM5-LowFlow'}]",Chippewa Diversion Dam Low Flow Outlet,Chippewa Diversion Dam Low Flow,Gate,0.0,0.0,NAD83,0.0,NGVD29,
